#World 1 - First
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
#World 1B - First
$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
#World 1C - First
$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;1 43 51 17 99 72 99 11 67 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0

$-1;-1;47 0 43 3 85 30 46 31 31 99 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;72 1 70 33 24 2 60 30 39 50 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;66 11 54 33 81 93 81 50 72 76 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
#World 2 - 2 Levels
$-1;-1;37 84 17 90 55 93 39 45 18 75 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;76 76 47 13 96 65 14 95 2 95 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
#World 3
$-1;-1;97 88 54 61 49 4 44 55 92 93 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;31 10 36 77 60 30 33 23 45 42 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;69 88 60 38 76 80 74 64 54 82 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;87 1 87 9 8 77 56 68 3 34 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;74 53 50 33 34 46 2 56 66 57 0 44 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 5 4 5 4 0
#World 4
$-1;-1;73 48 95 87 5 85 8 23 15 49 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;26 83 23 85 13 55 96 54 44 29 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;95 15 45 63 41 90 60 48 44 42 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;44 58 46 76 54 32 50 45 64 6 94 75 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 5 4 5 4 0
$-1;-1;96 42 21 77 16 40 0 93 24 59 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;19 81 16 83 59 28 46 35 10 14 97 86 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 5 4 5 4 0
$-1;-1;63 93 34 97 83 76 34 70 97 95 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;53 53 77 7 62 11 84 25 16 32 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
#World 5
$-1;-1;50 52 98 28 36 79 90 13 97 78 21 2 68 98 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 5 4 5 4 6 5 6 5 0
$-1;-1;86 93 45 94 4 5 65 67 45 28 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;51 2 79 32 49 34 36 50 76 91 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
$-1;-1;55 97 20 38 34 79 90 0 73 42 ;0 1 0 2 1 2 1 3 2 3 2 4 3 4 3 0
